4365.329928
4331.027926
4344.990934
4407.43286
4383.697737
4387.256261
4348.896929
4351.428582
4332.53182
4325.862594
4311.932962
4306.914614
4340.536529
4267.80303
4284.467354
4295.365842
4276.356952
4248.049642
4173.625863
4301.365247
4286.523658
4300.695364
4340.658431
4309.651584
4357.187174

